x,timestamps
1260,1762472467.639544
1261,1762472467.639544
1262,1762472467.639544
1263,1762472467.639544
1264,1762472467.639544
1265,1762472467.639544
1266,1762472467.639544
1267,1762472467.639544
1268,1762472467.639544
1269,1762472467.639544
1270,1762472467.639544
1271,1762472467.639544
1272,1762472467.639544
1273,1762472467.639544
1274,1762472467.639544
1275,1762472467.639544
1276,1762472467.639544
1277,1762472467.639544
1278,1762472467.639544
1279,1762472467.639544
1280,1762472467.639544
1281,1762472467.639544
1282,1762472467.639544
1283,1762472467.639544
1284,1762472467.639544
1285,1762472467.639544
1286,1762472467.639544
1287,1762472467.639544
1288,1762472467.639544
1289,1762472467.639544
1290,1762472467.639544
1291,1762472467.639544
1292,1762472467.639544
1293,1762472467.639544
1294,1762472467.639544
1295,1762472467.639544
1296,1762472467.639544
1297,1762472467.639544
1298,1762472467.639544
1299,1762472467.639544
1300,1762472467.639544
1301,1762472467.639544
1302,1762472467.639544
1303,1762472467.639544
1304,1762472467.639544
1305,1762472467.639544
1306,1762472467.639544
1307,1762472467.639544
1308,1762472467.639544
1309,1762472467.639544
1310,1762472467.639544
1311,1762472467.639544
1312,1762472467.639544
1313,1762472467.639544
1314,1762472467.639544
1315,1762472467.639544
1316,1762472467.639544
1317,1762472467.639544
1318,1762472467.639544
1319,1762472467.639544
1320,1762472467.639544
1321,1762472467.639544
1322,1762472467.639544
1323,1762472467.639544
1324,1762472467.639544
1325,1762472467.639544
1326,1762472467.639544
1327,1762472467.639544
1328,1762472467.639544
1329,1762472467.639544
1330,1762472467.639544
1331,1762472467.639544
1332,1762472467.639544
1333,1762472467.639544
1334,1762472467.639544
1335,1762472467.639544
1336,1762472467.639544
1337,1762472467.639544
1338,1762472467.639544
1339,1762472467.639544
1340,1762472467.639544
1341,1762472467.639544
1342,1762472467.639544
1343,1762472467.639544
1344,1762472467.639544
1345,1762472467.639544
1346,1762472467.639544
1347,1762472467.639544
1348,1762472467.639544
1349,1762472467.639544
1350,1762472467.639544
1351,1762472467.639544
1352,1762472467.639544
1353,1762472467.639544
1354,1762472467.639544
1355,1762472467.639544
1356,1762472467.639544
1357,1762472467.639544
1358,1762472467.639544
1359,1762472467.639544
1360,1762472467.639544
1361,1762472467.639544
1362,1762472467.639544
1363,1762472467.639544
1364,1762472467.639544
1365,1762472467.639544
1366,1762472467.639544
1367,1762472467.639544
1368,1762472467.639544
1369,1762472467.639544
1370,1762472467.639544
1371,1762472467.639544
1372,1762472467.639544
1373,1762472467.639544
1374,1762472467.639544
1375,1762472467.639544
1376,1762472467.639544
1377,1762472467.639544
1378,1762472467.639544
1379,1762472467.639544
1380,1762472467.639544
1381,1762472467.639544
1382,1762472467.639544
1383,1762472467.639544
1384,1762472467.639544
1385,1762472467.639544
1386,1762472467.639544
1387,1762472467.639544
1388,1762472467.639544
1389,1762472467.639544
1390,1762472467.639544
1391,1762472467.639544
1392,1762472467.639544
1393,1762472467.639544
1394,1762472467.639544
1395,1762472467.639544
1396,1762472467.639544
1397,1762472467.639544
1398,1762472467.639544
1399,1762472467.639544
1400,1762472467.639544
1401,1762472467.639544
1402,1762472467.639544
1403,1762472467.639544
1404,1762472467.639544
1405,1762472467.639544
1406,1762472467.639544
1407,1762472467.639544
1408,1762472467.639544
1409,1762472467.639544
1410,1762472467.639544
1411,1762472467.639544
1412,1762472467.639544
1413,1762472467.639544
1414,1762472467.639544
1415,1762472467.639544
1416,1762472467.639544
1417,1762472467.639544
1418,1762472467.639544
1419,1762472467.639544
1420,1762472467.639544
1421,1762472467.639544
1422,1762472467.639544
1423,1762472467.639544
1424,1762472467.639544
1425,1762472467.639544
1426,1762472467.639544
1427,1762472467.639544
1428,1762472467.639544
1429,1762472467.639544
1430,1762472467.639544
1431,1762472467.639544
1432,1762472467.639544
1433,1762472467.639544
1434,1762472467.639544
1435,1762472467.639544
1436,1762472467.639544
1437,1762472467.639544
1438,1762472467.639544
1439,1762472467.639544
1440,1762472467.639544
1441,1762472467.639544
1442,1762472467.639544
1443,1762472467.639544
1444,1762472467.639544
1445,1762472467.639544
1446,1762472467.639544
1447,1762472467.639544
1448,1762472467.639544
1449,1762472467.639544
1450,1762472467.639544
1451,1762472467.639544
1452,1762472467.639544
1453,1762472467.639544
1454,1762472467.639544
1455,1762472467.639544
1456,1762472467.639544
1457,1762472467.639544
1458,1762472467.639544
1459,1762472467.639544
1460,1762472467.639544
1461,1762472467.639544
1462,1762472467.639544
1463,1762472467.639544
1464,1762472467.639544
1465,1762472467.639544
1466,1762472467.639544
1467,1762472467.639544
1468,1762472467.639544
1469,1762472467.639544
1470,1762472467.639544
1471,1762472467.639544
1472,1762472467.639544
1473,1762472467.639544
1474,1762472467.639544
1475,1762472467.639544
1476,1762472467.639544
1477,1762472467.639544
1478,1762472467.639544
1479,1762472467.639544
1480,1762472467.639544
1481,1762472467.639544
1482,1762472467.639544
1483,1762472467.639544
1484,1762472467.639544
1485,1762472467.639544
1486,1762472467.639544
1487,1762472467.639544
1488,1762472467.639544
1489,1762472467.639544
1490,1762472467.639544
1491,1762472467.639544
1492,1762472467.639544
1493,1762472467.639544
1494,1762472467.639544
1495,1762472467.639544
1496,1762472467.639544
1497,1762472467.639544
1498,1762472467.639544
1499,1762472467.639544
1500,1762472467.639544
1501,1762472467.639544
1502,1762472467.639544
1503,1762472467.639544
1504,1762472467.639544
1505,1762472467.639544
1506,1762472467.639544
1507,1762472467.639544
1508,1762472467.639544
1509,1762472467.639544
1510,1762472467.639544
1511,1762472467.639544
1512,1762472467.639544
1513,1762472467.639544
1514,1762472467.639544
1515,1762472467.639544
1516,1762472467.639544
1517,1762472467.639544
1518,1762472467.639544
1519,1762472467.639544
1520,1762472467.639544
1521,1762472467.639544
1522,1762472467.639544
1523,1762472467.639544
1524,1762472467.639544
1525,1762472467.639544
1526,1762472467.639544
1527,1762472467.639544
1528,1762472467.639544
1529,1762472467.639544
1530,1762472467.639544
1531,1762472467.639544
1532,1762472467.639544
1533,1762472467.639544
1534,1762472467.639544
1535,1762472467.639544
1536,1762472467.639544
1537,1762472467.639544
1538,1762472467.639544
1539,1762472467.639544
1540,1762472467.639544
1541,1762472467.639544
1542,1762472467.639544
1543,1762472467.639544
1544,1762472467.639544
1545,1762472467.639544
1546,1762472467.639544
1547,1762472467.639544
1548,1762472467.639544
1549,1762472467.639544
1550,1762472467.639544
1551,1762472467.639544
1552,1762472467.639544
1553,1762472467.639544
1554,1762472467.639544
1555,1762472467.639544
1556,1762472467.639544
1557,1762472467.639544
1558,1762472467.639544
1559,1762472467.639544
1560,1762472467.639544
1561,1762472467.639544
1562,1762472467.639544
1563,1762472467.639544
1564,1762472467.639544
1565,1762472467.639544
1566,1762472467.639544
1567,1762472467.639544
1568,1762472467.639544
1569,1762472467.639544
1570,1762472467.639544
1571,1762472467.639544
1572,1762472467.639544
1573,1762472467.639544
1574,1762472467.639544
1575,1762472467.639544
1576,1762472467.639544
1577,1762472467.639544
1578,1762472467.639544
1579,1762472467.639544
1580,1762472467.639544
1581,1762472467.639544
1582,1762472467.639544
1583,1762472467.639544
1584,1762472467.639544
1585,1762472467.639544
1586,1762472467.639544
1587,1762472467.639544
1588,1762472467.639544
1589,1762472467.639544
1590,1762472467.639544
1591,1762472467.639544
1592,1762472467.639544
1593,1762472467.639544
1594,1762472467.639544
1595,1762472467.639544
1596,1762472467.639544
1597,1762472467.639544
1598,1762472467.639544
1599,1762472467.639544
1600,1762472467.639544
1601,1762472467.639544
1602,1762472467.639544
1603,1762472467.639544
1604,1762472467.639544
1605,1762472467.639544
1606,1762472467.639544
1607,1762472467.639544
1608,1762472467.639544
1609,1762472467.639544
1610,1762472467.639544
1611,1762472467.639544
1612,1762472467.639544
1613,1762472467.639544
1614,1762472467.639544
1615,1762472467.639544
1616,1762472467.639544
1617,1762472467.639544
1618,1762472467.639544
1619,1762472467.639544
1620,1762472467.639544
1621,1762472467.639544
1622,1762472467.639544
1623,1762472467.639544
1624,1762472467.639544
1625,1762472467.639544
1626,1762472467.639544
1627,1762472467.639544
1628,1762472467.639544
1629,1762472467.639544
1630,1762472467.639544
1631,1762472467.639544
1632,1762472467.639544
1633,1762472467.639544
1634,1762472467.639544
1635,1762472467.639544
1636,1762472467.639544
1637,1762472467.639544
1638,1762472467.639544
1639,1762472467.639544
1640,1762472467.639544
1641,1762472467.639544
1642,1762472467.639544
1643,1762472467.639544
1644,1762472467.639544
1645,1762472467.639544
1646,1762472467.639544
1647,1762472467.639544
1648,1762472467.639544
1649,1762472467.639544
1650,1762472467.639544
1651,1762472467.639544
1652,1762472467.639544
1653,1762472467.639544
1654,1762472467.639544
1655,1762472467.639544
1656,1762472467.639544
1657,1762472467.639544
1658,1762472467.639544
1659,1762472467.639544
1660,1762472467.639544
1661,1762472467.639544
1662,1762472467.639544
1663,1762472467.639544
1664,1762472467.639544
1665,1762472467.639544
1666,1762472467.639544
1667,1762472467.639544
1668,1762472467.639544
1669,1762472467.639544
1670,1762472467.639544
1671,1762472467.639544
1672,1762472467.639544
1673,1762472467.639544
1674,1762472467.639544
1675,1762472467.639544
1676,1762472467.639544
1677,1762472467.639544
1678,1762472467.639544
1679,1762472467.639544
1680,1762472467.639544
1681,1762472467.639544
1682,1762472467.639544
1683,1762472467.639544
1684,1762472467.639544
1685,1762472467.639544
1686,1762472467.639544
1687,1762472467.639544
1688,1762472467.639544
1689,1762472467.639544
1690,1762472467.639544
1691,1762472467.639544
1692,1762472467.639544
1693,1762472467.639544
1694,1762472467.639544
1695,1762472467.639544
1696,1762472467.639544
1697,1762472467.639544
1698,1762472467.639544
1699,1762472467.639544
1700,1762472467.639544
1701,1762472467.639544
1702,1762472467.639544
1703,1762472467.639544
1704,1762472467.639544
1705,1762472467.639544
1706,1762472467.639544
1707,1762472467.639544
1708,1762472467.639544
1709,1762472467.639544
1710,1762472467.639544
1711,1762472467.639544
1712,1762472467.639544
1713,1762472467.639544
1714,1762472467.639544
1715,1762472467.639544
1716,1762472467.639544
1717,1762472467.639544
1718,1762472467.639544
1719,1762472467.639544
1720,1762472467.639544
1721,1762472467.639544
1722,1762472467.639544
1723,1762472467.639544
1724,1762472467.639544
1725,1762472467.639544
1726,1762472467.639544
1727,1762472467.639544
1728,1762472467.639544
1729,1762472467.639544
1730,1762472467.639544
1731,1762472467.639544
1732,1762472467.639544
1733,1762472467.639544
1734,1762472467.639544
1735,1762472467.639544
1736,1762472467.639544
1737,1762472467.639544
1738,1762472467.639544
1739,1762472467.639544
1740,1762472467.639544
1741,1762472467.639544
1742,1762472467.639544
1743,1762472467.639544
1744,1762472467.639544
1745,1762472467.639544
1746,1762472467.639544
1747,1762472467.639544
1748,1762472467.639544
1749,1762472467.639544
1750,1762472467.639544
1751,1762472467.639544
1752,1762472467.639544
1753,1762472467.639544
1754,1762472467.639544
1755,1762472467.639544
1756,1762472467.639544
1757,1762472467.639544
1758,1762472467.639544
1759,1762472467.639544
1760,1762472467.639544
1761,1762472467.639544
1762,1762472467.639544
1763,1762472467.639544
1764,1762472467.639544
1765,1762472467.639544
1766,1762472467.639544
1767,1762472467.639544
1768,1762472467.639544
1769,1762472467.639544
1770,1762472467.639544
1771,1762472467.639544
1772,1762472467.639544
1773,1762472467.639544
1774,1762472467.639544
1775,1762472467.639544
1776,1762472467.639544
1777,1762472467.639544
1778,1762472467.639544
1779,1762472467.639544
1780,1762472467.639544
1781,1762472467.639544
1782,1762472467.639544
1783,1762472467.639544
1784,1762472467.639544
1785,1762472467.639544
1786,1762472467.639544
1787,1762472467.639544
1788,1762472467.639544
1789,1762472467.639544
1790,1762472467.639544
1791,1762472467.639544
1792,1762472467.639544
1793,1762472467.639544
1794,1762472467.639544
1795,1762472467.639544
1796,1762472467.639544
1797,1762472467.639544
1798,1762472467.639544
1799,1762472467.639544
1800,1762472467.639544
1801,1762472467.639544
1802,1762472467.639544
1803,1762472467.639544
1804,1762472467.639544
1805,1762472467.639544
1806,1762472467.639544
1807,1762472467.639544
1808,1762472467.639544
1809,1762472467.639544
1810,1762472467.639544
1811,1762472467.639544
1812,1762472467.639544
1813,1762472467.639544
1814,1762472467.639544
1815,1762472467.639544
1816,1762472467.639544
1817,1762472467.639544
1818,1762472467.639544
1819,1762472467.639544
1820,1762472467.639544
1821,1762472467.639544
1822,1762472467.639544
1823,1762472467.639544
1824,1762472467.639544
1825,1762472467.639544
1826,1762472467.639544
1827,1762472467.639544
1828,1762472467.639544
1829,1762472467.639544
1830,1762472467.639544
1831,1762472467.639544
1832,1762472467.639544
1833,1762472467.639544
1834,1762472467.639544
1835,1762472467.639544
1836,1762472467.639544
1837,1762472467.639544
1838,1762472467.639544
1839,1762472467.639544
1840,1762472467.639544
1841,1762472467.639544
1842,1762472467.639544
1843,1762472467.639544
1844,1762472467.639544
1845,1762472467.639544
1846,1762472467.639544
1847,1762472467.639544
1848,1762472467.639544
1849,1762472467.639544
1850,1762472467.639544
1851,1762472467.639544
1852,1762472467.639544
1853,1762472467.639544
1854,1762472467.639544
1855,1762472467.639544
1856,1762472467.639544
1857,1762472467.639544
1858,1762472467.639544
1859,1762472467.639544
1860,1762472467.639544
1861,1762472467.639544
1862,1762472467.639544
1863,1762472467.639544
1864,1762472467.639544
1865,1762472467.639544
1866,1762472467.639544
1867,1762472467.639544
1868,1762472467.639544
1869,1762472467.639544
1870,1762472467.639544
1871,1762472467.639544
1872,1762472467.639544
1873,1762472467.639544
1874,1762472467.639544
1875,1762472467.639544
1876,1762472467.639544
1877,1762472467.639544
1878,1762472467.639544
1879,1762472467.639544
1880,1762472467.639544
1881,1762472467.639544
1882,1762472467.639544
1883,1762472467.639544
1884,1762472467.639544
1885,1762472467.639544
1886,1762472467.639544
1887,1762472467.639544
1888,1762472467.639544
1889,1762472467.639544
1890,1762472467.639544
1891,1762472467.639544
1892,1762472467.639544
1893,1762472467.639544
1894,1762472467.639544
1895,1762472467.639544
1896,1762472467.639544
1897,1762472467.639544
1898,1762472467.639544
1899,1762472467.639544
1900,1762472467.639544
1901,1762472467.639544
1902,1762472467.639544
1903,1762472467.639544
1904,1762472467.639544
1905,1762472467.639544
1906,1762472467.639544
1907,1762472467.639544
1908,1762472467.639544
1909,1762472467.639544
1910,1762472467.639544
1911,1762472467.639544
1912,1762472467.639544
1913,1762472467.639544
1914,1762472467.639544
1915,1762472470.4888017
1916,1762472470.4888017
1917,1762472470.4888017
1918,1762472470.4888017
1919,1762472470.4888017
1920,1762472470.4888017
1921,1762472470.4888017
1922,1762472470.4888017
1923,1762472470.4888017
1924,1762472470.4888017
1925,1762472470.4888017
1926,1762472470.4888017
1927,1762472470.4888017
1928,1762472470.4888017
1929,1762472470.4888017
1930,1762472470.4888017
1931,1762472470.4888017
1932,1762472470.4888017
1933,1762472470.4888017
1934,1762472470.4888017
1935,1762472470.4888017
1936,1762472470.4888017
1937,1762472470.4888017
1938,1762472470.4888017
1939,1762472470.4888017
1940,1762472470.4888017
1941,1762472470.4888017
1942,1762472470.4888017
1943,1762472470.4888017
1944,1762472470.4888017
1945,1762472470.4888017
1946,1762472470.4888017
1947,1762472470.4888017
1948,1762472470.4888017
1949,1762472470.4888017
1950,1762472470.4888017
1951,1762472470.4888017
1952,1762472470.4888017
1953,1762472470.4888017
1954,1762472470.4888017
